,Ano,Sexo,Qde Benefícios Concedidos,Grupo CID,Grupo/Principais Espécies,CID-Índice,CID-Descrição
51863,2013,M,2,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
51864,2013,M,4,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
51865,2013,M,13,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
51866,2013,M,8,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
51867,2013,M,7,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
51868,2013,M,7,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
51869,2013,M,10,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
51870,2013,M,62,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
51871,2013,M,256,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
51872,2013,M,127,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
51873,2013,M,1,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
51874,2013,M,30,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
51875,2013,M,7,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
51876,2013,M,4,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
51877,2013,M,1,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
51878,2013,M,3,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
51879,2013,M,3,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
51880,2013,M,2,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
51881,2013,M,4,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
51882,2013,M,2,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
51883,2013,M,37,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
51884,2013,M,19,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
51885,2013,M,20,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
51886,2013,M,29,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
51887,2013,M,12,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
51888,2013,M,1,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
51889,2013,M,37,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
51890,2013,M,31,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
51891,2013,M,2,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
51892,2013,M,13,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
51893,2013,M,9,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
51894,2013,M,3,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
53144,2013,F,18,Doenças do aparelho respiratório,Auxílio Doença,J00,Nasofaringite Aguda
53145,2013,F,227,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
53146,2013,F,39,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
53147,2013,F,95,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
53148,2013,F,96,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
53149,2013,F,4,Doenças do aparelho respiratório,Auxílio Doença,J05,Laringite Obstrutiva Aguda e Epiglotite
53150,2013,F,148,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
53151,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J09,Influenza [Gripe] Devida a Vírus Identifi
53152,2013,F,43,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
53153,2013,F,128,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
53154,2013,F,53,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
53155,2013,F,32,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
53156,2013,F,8,Doenças do aparelho respiratório,Auxílio Doença,J14,Pneumonia Dev Haemophilus Infuenzae
53157,2013,F,1211,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
53158,2013,F,45,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
53159,2013,F,26,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
53160,2013,F,1140,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
53161,2013,F,139,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
53162,2013,F,22,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
53163,2013,F,51,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
53164,2013,F,148,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
53165,2013,F,52,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
53166,2013,F,303,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
53167,2013,F,54,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
53168,2013,F,761,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
53169,2013,F,324,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
53170,2013,F,20,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
53171,2013,F,205,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
53172,2013,F,937,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
53173,2013,F,44,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
53174,2013,F,70,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
53175,2013,F,43,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
53176,2013,F,90,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
53177,2013,F,245,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
53178,2013,F,1044,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
53179,2013,F,2171,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
53180,2013,F,28,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
53181,2013,F,150,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
53182,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J60,Pneumoconiose dos Mineiros de Carvao
53183,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
53184,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
53185,2013,F,3,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
53186,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
53187,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
53188,2013,F,10,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
53189,2013,F,13,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
53190,2013,F,5,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
53191,2013,F,6,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
53192,2013,F,9,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
53193,2013,F,30,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
53194,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
53195,2013,F,184,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
53196,2013,F,38,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
53197,2013,F,29,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
53198,2013,F,197,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
53199,2013,F,64,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
53200,2013,F,7,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
53201,2013,F,210,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
53202,2013,F,44,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
53203,2013,F,24,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
53204,2013,F,93,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
53205,2013,F,108,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
53206,2013,F,13,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
54617,2013,F,4,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
54618,2013,F,7,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
54619,2013,F,5,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
54620,2013,F,3,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
54621,2013,F,41,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
54622,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
54623,2013,F,29,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
54624,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
54625,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
54626,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
54627,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
54628,2013,F,7,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
54629,2013,F,26,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
54630,2013,F,15,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
54631,2013,F,92,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
54632,2013,F,89,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
54633,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
54634,2013,F,31,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
54635,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
54636,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
54637,2013,F,6,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
54638,2013,F,15,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
54639,2013,F,24,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
54640,2013,F,98,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
54641,2013,F,204,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
54642,2013,F,28,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
54643,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
54644,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
54645,2013,F,15,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
54646,2013,F,4,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
54647,2013,F,7,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
54648,2013,F,15,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
54649,2013,F,2,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
54650,2013,F,10,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
54651,2013,F,3,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
54652,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
54653,2013,F,4,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
54654,2013,F,8,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
54655,2013,F,1,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
55767,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J01,Sinusite Aguda
55768,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J04,Laringite e Traqueite Agudas
55769,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J11,Influenza Dev Virus nao Identificado
55770,2013,M,27,Doenças do aparelho respiratório,Ap Invalidez,J15,Pneumonia Bacter Ncop
55771,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J16,Pneumonia Dev Out Microorg Infecc Espec N
55772,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J17,Pneumonia em Doenc Cop
55773,2013,M,20,Doenças do aparelho respiratório,Ap Invalidez,J18,Pneumonia p/Microorg Ne
55774,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J20,Bronquite Aguda
55775,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J22,Infecc Agudas Ne das Vias Aereas Infer
55776,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J32,Sinusite Cronica
55777,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J36,Abscesso Periamigdaliano
55778,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J37,Laringite e Laringotraqueite Cronicas
55779,2013,M,5,Doenças do aparelho respiratório,Ap Invalidez,J38,Doenc das Cordas Vocais e da Laringe Ncop
55780,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J39,Outr Doenc das Vias Aereas Super
55781,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J40,Bronquite Ne Como Aguda ou Cronica
55782,2013,M,9,Doenças do aparelho respiratório,Ap Invalidez,J41,Bronquite Cronica Simples e a Mucopurulen
55783,2013,M,24,Doenças do aparelho respiratório,Ap Invalidez,J42,Bronquite Cronica Ne
55784,2013,M,182,Doenças do aparelho respiratório,Ap Invalidez,J43,Enfisema
55785,2013,M,618,Doenças do aparelho respiratório,Ap Invalidez,J44,Outr Doenc Pulmonares Obstrutivas Cronica
55786,2013,M,124,Doenças do aparelho respiratório,Ap Invalidez,J45,Asma
55787,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J46,Estado de Mal Asmatico
55788,2013,M,29,Doenças do aparelho respiratório,Ap Invalidez,J47,Bronquectasia
55789,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J61,Pneumoconiose Dev Amianto Outr Fibr Miner
55790,2013,M,17,Doenças do aparelho respiratório,Ap Invalidez,J62,Pneumoconiose Dev Poeira Que Cont Silica
55791,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J63,Pneumoconiose Dev Outr Poeiras Inorganica
55792,2013,M,5,Doenças do aparelho respiratório,Ap Invalidez,J64,Pneumoconiose Ne
55793,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J65,Pneumoconiose Assoc c/Tuberc
55794,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
55795,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J67,Pneumonite Hipersensibilid Dev Poeiras Or
55796,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
55797,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J69,Pneumonite Dev Solidos e Liquidos
55798,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J81,Edema Pulmonar Ne de Outr Form
55799,2013,M,79,Doenças do aparelho respiratório,Ap Invalidez,J84,Outr Doenc Pulmonares Intersticiais
55800,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J85,Abscesso do Pulmao e do Mediastino
55801,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J86,Piotorax
55802,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J90,Derrame Pleural Ncop
55803,2013,M,4,Doenças do aparelho respiratório,Ap Invalidez,J91,Derrame Pleural em Afeccoes Cop
55804,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J92,Placas Pleurais
55805,2013,M,9,Doenças do aparelho respiratório,Ap Invalidez,J93,Pneumotorax
55806,2013,M,5,Doenças do aparelho respiratório,Ap Invalidez,J94,Outr Afeccoes Pleurais
55807,2013,M,5,Doenças do aparelho respiratório,Ap Invalidez,J95,Afeccoes Respirat Pos-Proced Ncop
55808,2013,M,38,Doenças do aparelho respiratório,Ap Invalidez,J96,Insuf Respirat Ncop
55809,2013,M,11,Doenças do aparelho respiratório,Ap Invalidez,J98,Outr Transt Respirat
55810,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J99,Transt Respirat em Doenc Cop
56568,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J15,Pneumonia Bacter Ncop
56569,2013,M,1,Doenças do aparelho respiratório,Ap Invalidez,J30,Rinite Alergica e Vasomotora
56570,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J39,Outr Doenc das Vias Aereas Super
56571,2013,M,3,Doenças do aparelho respiratório,Ap Invalidez,J40,Bronquite Ne Como Aguda ou Cronica
56572,2013,M,2,Doenças do aparelho respiratório,Ap Invalidez,J41,Bronquite Cronica Simples e a Mucopurulen
